contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
MSFT200918P00222500,MSFT,2020-09-18,222.50,put,11.95,12.95,12.35,13,13.55,16,475,921,2020-09-09,0.40999,-0.77948,0.02180,-0.22362,0.09837,-0.04378
MSFT200918C00225000,MSFT,2020-09-18,225.00,call,1.24,1.22,1.21,1,1.23,10,7326,26558,2020-09-09,0.40999,0.17259,0.01878,-0.19318,0.08477,0.00869
MSFT200918P00225000,MSFT,2020-09-18,225.00,put,13.51,15.22,14.70,1,15.75,12,246,4613,2020-09-09,0.44901,-0.80403,0.01856,-0.22842,0.09175,-0.04565
MSFT200918C00227500,MSFT,2020-09-18,227.50,call,0.93,0.94,0.94,1,0.95,5,2170,3061,2020-09-09,0.40999,0.13229,0.01574,-0.16187,0.07104,0.00668
MSFT200918P00227500,MSFT,2020-09-18,227.50,put,17.00,17.18,16.55,5,17.80,12,191,1444,2020-09-09,0.42950,-0.85587,0.01593,-0.17922,0.07531,-0.04884
MSFT200918C00230000,MSFT,2020-09-18,230.00,call,0.69,0.74,0.69,1,0.79,18,8879,47111,2020-09-09,0.42950,0.11048,0.01324,-0.14938,0.06258,0.00557
MSFT200918P00230000,MSFT,2020-09-18,230.00,put,18.60,19.43,18.60,6,20.25,12,94,23997,2020-09-09,0.42950,-0.88952,0.01324,-0.14881,0.06258,-0.05114
MSFT200918C00232500,MSFT,2020-09-18,232.50,call,0.53,0.59,0.53,8,0.65,12,658,3110,2020-09-09,0.44901,0.09323,0.01119,-0.13800,0.05530,0.00470
MSFT200918P00232500,MSFT,2020-09-18,232.50,put,27.50,21.48,20.35,1,22.60,8,0,471,2020-09-09,0.37097,-0.94659,0.00883,-0.07377,0.03606,-0.05461
MSFT200918C00235000,MSFT,2020-09-18,235.00,call,0.44,0.40,0.35,8,0.45,1,2692,8776,2020-09-09,0.42950,0.06143,0.00851,-0.09609,0.04026,0.00311
MSFT200918P00235000,MSFT,2020-09-18,235.00,put,24.50,24.23,23.45,8,25.00,8,22,320,2020-09-09,0.46853,-0.92051,0.00952,-0.12723,0.04909,-0.05394
MSFT200918C00237500,MSFT,2020-09-18,237.50,call,0.36,0.35,0.26,21,0.45,11,474,1596,2020-09-09,0.44901,0.05230,0.00718,-0.08850,0.03547,0.00265
MSFT200918P00237500,MSFT,2020-09-18,237.50,put,25.50,26.38,25.30,20,27.45,8,3,179,2020-09-09,0.40999,-0.96277,0.00597,-0.06085,0.02696,-0.05667
MSFT200918C00240000,MSFT,2020-09-18,240.00,call,0.32,0.32,0.30,3,0.35,1,2998,15642,2020-09-09,0.48804,0.05220,0.00659,-0.09603,0.03541,0.00263
MSFT200918P00240000,MSFT,2020-09-18,240.00,put,27.50,29.02,28.20,5,29.85,10,72,577,2020-09-09,0.48804,-0.94780,0.00659,-0.09544,0.03541,-0.05654
MSFT200918C00245000,MSFT,2020-09-18,245.00,call,0.23,0.22,0.21,8,0.23,6,891,5661,2020-09-09,0.50755,0.03459,0.00454,-0.07162,0.02539,0.00175
MSFT200918P00245000,MSFT,2020-09-18,245.00,put,34.23,33.97,33.05,8,34.90,10,0,71,2020-09-09,0.52706,-0.95967,0.00496,-0.08369,0.02878,-0.05838
MSFT200918C00250000,MSFT,2020-09-18,250.00,call,0.19,0.20,0.19,223,0.20,11,2181,18083,2020-09-09,0.54657,0.02762,0.00350,-0.06402,0.02108,0.00139
MSFT200918P00250000,MSFT,2020-09-18,250.00,put,43.54,38.95,38.10,8,39.80,10,0,647,2020-09-09,0.56608,-0.96769,0.00385,-0.07489,0.02401,-0.06002
MSFT200918C00255000,MSFT,2020-09-18,255.00,call,0.13,0.15,0.12,2,0.17,1,273,4683,2020-09-09,0.58560,0.02282,0.00279,-0.05845,0.01796,0.00115
MSFT200918P00255000,MSFT,2020-09-18,255.00,put,45.20,43.88,43.05,8,44.70,13,0,35,2020-09-09,0.58560,-0.97718,0.00279,-0.05782,0.01796,-0.06173
MSFT200918C00260000,MSFT,2020-09-18,260.00,call,0.12,0.12,0.12,1,0.13,1,617,11184,2020-09-09,0.60511,0.01636,0.00203,-0.04551,0.01354,0.00082
MSFT200918P00260000,MSFT,2020-09-18,260.00,put,51.50,48.88,48.05,11,49.70,10,0,3883,2020-09-09,0.64413,-0.97726,0.00253,-0.06345,0.01791,-0.06297
MSFT200918C00265000,MSFT,2020-09-18,265.00,call,0.10,0.13,0.11,1,0.15,11,207,1606,2020-09-09,0.66364,0.01695,0.00191,-0.05146,0.01396,0.00085
MSFT200918P00265000,MSFT,2020-09-18,265.00,put,35.44,53.83,53.05,8,54.60,12,0,19,2020-09-09,0.66364,-0.98305,0.00191,-0.05081,0.01396,-0.06449
MSFT200918C00270000,MSFT,2020-09-18,270.00,call,0.10,0.08,0.08,2,0.09,4,284,5053,2020-09-09,0.66364,0.01071,0.00128,-0.03461,0.00939,0.00054
MSFT200918P00270000,MSFT,2020-09-18,270.00,put,57.50,58.88,58.05,12,59.70,32,1,21,2020-09-09,0.74169,-0.97966,0.00200,-0.06648,0.01629,-0.06556
MSFT200918C00275000,MSFT,2020-09-18,275.00,call,0.10,0.09,0.05,2,0.13,1,120,1893,2020-09-09,0.72218,0.01169,0.00127,-0.04066,0.01013,0.00059
MSFT200918P00275000,MSFT,2020-09-18,275.00,put,58.65,63.80,63.00,20,64.60,20,0,4,2020-09-09,0.72218,-0.98831,0.00127,-0.03998,0.01013,-0.06722
MSFT200918C00280000,MSFT,2020-09-18,280.00,call,0.08,0.08,0.07,2,0.08,1,291,3761,2020-09-09,0.74169,0.00916,0.00100,-0.03375,0.00819,0.00046
MSFT200918P00280000,MSFT,2020-09-18,280.00,put,70.10,68.80,68.00,23,69.60,21,0,6,2020-09-09,0.76120,-0.98915,0.00113,-0.03946,0.00949,-0.06850
MSFT200918C00285000,MSFT,2020-09-18,285.00,call,0.08,0.01,0.00,0,0.21,22,47,1814,2020-09-09,0.64413,0.00182,0.00027,-0.00691,0.00193,0.00009
MSFT200918P00285000,MSFT,2020-09-18,285.00,put,55.64,73.82,73.05,17,74.60,26,0,1,2020-09-09,0.81974,-0.98810,0.00114,-0.04616,0.01029,-0.06968
MSFT200918C00290000,MSFT,2020-09-18,290.00,call,0.06,0.06,0.05,10,0.06,49,148,2530,2020-09-09,0.80022,0.00701,0.00073,-0.02877,0.00647,0.00035
MSFT200918P00290000,MSFT,2020-09-18,290.00,put,85.40,78.83,78.00,26,79.65,33,0,12,2020-09-09,0.87827,-0.98702,0.00115,-0.05340,0.01109,-0.07086
MSFT200918C00295000,MSFT,2020-09-18,295.00,call,0.06,0.06,0.05,7,0.07,7,115,1449,2020-09-09,0.83925,0.00682,0.00068,-0.02948,0.00632,0.00034
MSFT200918P00295000,MSFT,2020-09-18,295.00,put,82.00,83.78,82.95,32,84.60,35,0,39,2020-09-09,0.85876,-0.99197,0.00077,-0.03410,0.00730,-0.07234
MSFT200918C00300000,MSFT,2020-09-18,300.00,call,0.04,0.04,0.03,1,0.04,35,470,7164,2020-09-09,0.83925,0.00474,0.00050,-0.02135,0.00458,0.00024
MSFT200918P00300000,MSFT,2020-09-18,300.00,put,93.04,88.78,87.95,37,89.60,38,0,1,2020-09-09,0.89778,-0.99215,0.00072,-0.03493,0.00715,-0.07358
MSFT200918C00305000,MSFT,2020-09-18,305.00,call,0.04,0.04,0.03,100,0.04,4,343,6194,2020-09-09,0.87827,0.00476,0.00048,-0.02242,0.00459,0.00024
MSFT200918P00305000,MSFT,2020-09-18,305.00,put,88.75,93.80,93.05,29,94.55,37,0,3,2020-09-09,0.95632,-0.99109,0.00076,-0.04173,0.00800,-0.07476
MSFT200918C00310000,MSFT,2020-09-18,310.00,call,0.03,0.04,0.03,1,0.04,5,5,265,2020-09-09,0.91729,0.00481,0.00046,-0.02362,0.00464,0.00024
MSFT200918P00310000,MSFT,2020-09-18,310.00,put,102.30,98.80,98.05,31,99.55,39,0,8,2020-09-09,0.99534,-0.99121,0.00072,-0.04292,0.00790,-0.07600
MSFT200918C00315000,MSFT,2020-09-18,315.00,call,0.03,0.04,0.03,1,0.05,15,13,371,2020-09-09,0.93681,0.00413,0.00039,-0.02107,0.00405,0.00021
MSFT200918P00315000,MSFT,2020-09-18,315.00,put,0.00,103.80,103.05,31,104.55,40,0,0,2020-09-09,1.03437,-0.99128,0.00069,-0.04430,0.00784,-0.07724
MSFT200918C00320000,MSFT,2020-09-18,320.00,call,0.05,0.11,0.02,2,0.20,5,0,344,2020-09-09,1.09290,0.00983,0.00072,-0.05290,0.00871,0.00048
MSFT200918P00320000,MSFT,2020-09-18,320.00,put,0.00,108.80,108.05,31,109.55,40,0,0,2020-09-09,1.07339,-0.99130,0.00066,-0.04588,0.00783,-0.07847
MSFT200918C00325000,MSFT,2020-09-18,325.00,call,0.03,0.03,0.02,60,0.04,12,0,536,2020-09-09,0.97583,0.00313,0.00029,-0.01712,0.00316,0.00016
MSFT200918P00325000,MSFT,2020-09-18,325.00,put,0.00,113.80,113.05,31,114.55,40,0,0,2020-09-09,1.11241,-0.99129,0.00064,-0.04765,0.00784,-0.07971
MSFT200918C00330000,MSFT,2020-09-18,330.00,call,0.02,0.03,0.02,100,0.03,12,9,538,2020-09-09,1.01485,0.00328,0.00029,-0.01857,0.00329,0.00016
MSFT200918P00330000,MSFT,2020-09-18,330.00,put,122.60,118.80,118.00,1,119.60,41,3,7,2020-09-09,1.13192,-0.99223,0.00057,-0.04377,0.00709,-0.08099
MSFT200918C00335000,MSFT,2020-09-18,335.00,call,0.01,0.01,0.01,1,0.02,32,54,655,2020-09-09,0.93681,0.00111,0.00012,-0.00639,0.00123,0.00006
MSFT200918P00335000,MSFT,2020-09-18,335.00,put,127.65,123.88,123.00,1,124.75,52,3,4,2020-09-09,1.26851,-0.98659,0.00082,-0.07957,0.01141,-0.08195
MSFT200918C00340000,MSFT,2020-09-18,340.00,call,0.01,0.01,0.01,1,0.02,7,99,2122,2020-09-09,0.97583,0.00123,0.00013,-0.00733,0.00135,0.00006
MSFT200918P00340000,MSFT,2020-09-18,340.00,put,128.50,128.82,128.05,36,129.60,63,38,7,2020-09-09,1.22948,-0.99104,0.00059,-0.05402,0.00803,-0.08340
MSFT200925C00175000,MSFT,2020-09-25,175.00,call,33.67,36.83,35.95,10,37.70,8,2,58,2020-09-09,0.56608,0.95048,0.00409,-0.08049,0.04527,0.07189
MSFT200925P00175000,MSFT,2020-09-25,175.00,put,0.60,0.54,0.49,2,0.60,1,199,1168,2020-09-09,0.56608,-0.04952,0.00409,-0.08006,0.04527,-0.00482
MSFT200925C00180000,MSFT,2020-09-25,180.00,call,32.40,31.98,30.20,46,33.75,1,9,42,2020-09-09,0.52706,0.93422,0.00549,-0.09366,0.05661,0.07250
MSFT200925P00180000,MSFT,2020-09-25,180.00,put,0.73,0.77,0.58,12,0.96,22,220,905,2020-09-09,0.54657,-0.07240,0.00570,-0.10408,0.06096,-0.00706
MSFT200925C00185000,MSFT,2020-09-25,185.00,call,28.00,27.30,25.50,35,29.10,54,1,10,2020-09-09,0.50755,0.90387,0.00759,-0.12003,0.07542,0.07172
MSFT200925P00185000,MSFT,2020-09-25,185.00,put,1.05,1.11,0.95,10,1.28,8,150,695,2020-09-09,0.50755,-0.09613,0.00759,-0.11958,0.07542,-0.00937
MSFT200925C00187500,MSFT,2020-09-25,187.50,call,25.50,25.02,24.20,9,25.85,1,4,23,2020-09-09,0.48804,0.88887,0.00877,-0.12820,0.08380,0.07136
MSFT200925P00187500,MSFT,2020-09-25,187.50,put,0.95,1.28,1.06,10,1.50,2,67,515,2020-09-09,0.48804,-0.11113,0.00877,-0.12774,0.08380,-0.01083
MSFT200925C00190000,MSFT,2020-09-25,190.00,call,25.83,22.77,21.95,9,23.60,11,41,61,2020-09-09,0.46853,0.87121,0.01014,-0.13653,0.09298,0.07075
MSFT200925P00190000,MSFT,2020-09-25,190.00,put,1.47,1.46,1.22,22,1.71,10,252,1084,2020-09-09,0.46853,-0.12879,0.01014,-0.13606,0.09298,-0.01254
MSFT200925C00192500,MSFT,2020-09-25,192.50,call,20.05,20.57,19.75,11,21.40,9,1,10,2020-09-09,0.46853,0.84108,0.01169,-0.15729,0.10716,0.06887
MSFT200925P00192500,MSFT,2020-09-25,192.50,put,1.64,1.78,1.56,10,2.01,8,165,734,2020-09-09,0.46853,-0.15892,0.01169,-0.15681,0.10716,-0.01551
MSFT200925C00195000,MSFT,2020-09-25,195.00,call,20.40,18.40,17.65,12,19.15,6,33,142,2020-09-09,0.44901,0.81617,0.01339,-0.16542,0.11762,0.06754
MSFT200925P00195000,MSFT,2020-09-25,195.00,put,2.15,2.17,1.93,11,2.41,8,691,1290,2020-09-09,0.44901,-0.18383,0.01339,-0.16494,0.11762,-0.01794
MSFT200925C00197500,MSFT,2020-09-25,197.50,call,18.20,16.38,15.65,9,17.10,12,36,170,2020-09-09,0.44901,0.77797,0.01499,-0.18513,0.13167,0.06484
MSFT200925P00197500,MSFT,2020-09-25,197.50,put,2.41,2.58,2.28,15,2.89,8,311,555,2020-09-09,0.44901,-0.22203,0.01499,-0.18464,0.13167,-0.02173
MSFT200925C00200000,MSFT,2020-09-25,200.00,call,14.70,14.45,13.75,12,15.15,6,84,247,2020-09-09,0.42950,0.74411,0.01693,-0.19136,0.14231,0.06263
MSFT200925P00200000,MSFT,2020-09-25,200.00,put,2.80,3.17,2.88,10,3.45,10,333,1495,2020-09-09,0.42950,-0.25589,0.01693,-0.19087,0.14231,-0.02504
MSFT200925C00202500,MSFT,2020-09-25,202.50,call,13.05,12.70,12.30,10,13.10,11,94,230,2020-09-09,0.42950,0.69775,0.01836,-0.20747,0.15433,0.05909
MSFT200925P00202500,MSFT,2020-09-25,202.50,put,3.70,3.88,3.55,11,4.20,13,396,1116,2020-09-09,0.42950,-0.30225,0.01836,-0.20698,0.15433,-0.02968
MSFT200925C00205000,MSFT,2020-09-25,205.00,call,10.89,11.00,10.60,10,11.40,10,268,598,2020-09-09,0.42950,0.64858,0.01952,-0.22056,0.16410,0.05524
MSFT200925P00205000,MSFT,2020-09-25,205.00,put,4.76,4.65,4.40,5,4.90,2,408,17567,2020-09-09,0.42950,-0.35142,0.01952,-0.22006,0.16410,-0.03462
MSFT200925C00207500,MSFT,2020-09-25,207.50,call,9.75,9.43,9.10,10,9.75,10,562,796,2020-09-09,0.42950,0.59742,0.02037,-0.23006,0.17119,0.05114
MSFT200925P00207500,MSFT,2020-09-25,207.50,put,5.24,5.62,5.30,8,5.95,8,1271,1591,2020-09-09,0.42950,-0.40258,0.02037,-0.22955,0.17119,-0.03981
MSFT200925C00210000,MSFT,2020-09-25,210.00,call,8.42,8.00,7.70,10,8.30,8,1142,1792,2020-09-09,0.40999,0.54567,0.02185,-0.22490,0.17533,0.04709
MSFT200925P00210000,MSFT,2020-09-25,210.00,put,6.70,6.70,6.40,8,7.00,13,411,1575,2020-09-09,0.40999,-0.45433,0.02185,-0.22438,0.17533,-0.04497
MSFT200925C00212500,MSFT,2020-09-25,212.50,call,6.92,6.78,6.50,8,7.05,8,1258,690,2020-09-09,0.40999,0.49077,0.02199,-0.22629,0.17644,0.04253
MSFT200925P00212500,MSFT,2020-09-25,212.50,put,7.32,7.78,7.60,10,7.95,2,182,966,2020-09-09,0.40999,-0.50923,0.02199,-0.22577,0.17644,-0.05062
MSFT200925C00215000,MSFT,2020-09-25,215.00,call,5.50,5.45,5.00,10,5.90,10,1483,18293,2020-09-09,0.40999,0.43668,0.02172,-0.22347,0.17425,0.03799
MSFT200925P00215000,MSFT,2020-09-25,215.00,put,8.77,9.27,8.95,10,9.60,10,316,1507,2020-09-09,0.40999,-0.56332,0.02172,-0.22294,0.17425,-0.05625
MSFT200925C00217500,MSFT,2020-09-25,217.50,call,4.70,4.50,4.30,1,4.70,8,561,783,2020-09-09,0.40999,0.38435,0.02107,-0.21673,0.16901,0.03356
MSFT200925P00217500,MSFT,2020-09-25,217.50,put,10.85,10.80,10.50,8,11.10,10,75,1043,2020-09-09,0.40999,-0.61565,0.02107,-0.21620,0.16901,-0.06178
MSFT200925C00220000,MSFT,2020-09-25,220.00,call,3.74,3.77,3.50,2,4.05,10,2337,10981,2020-09-09,0.40999,0.33461,0.02008,-0.20656,0.16109,0.02931
MSFT200925P00220000,MSFT,2020-09-25,220.00,put,11.65,12.53,11.80,10,13.25,21,154,3872,2020-09-09,0.40999,-0.66539,0.02008,-0.20601,0.16109,-0.06712
MSFT200925C00222500,MSFT,2020-09-25,222.50,call,3.00,3.04,2.68,2,3.40,9,432,666,2020-09-09,0.40999,0.28813,0.01882,-0.19356,0.15097,0.02532
MSFT200925P00222500,MSFT,2020-09-25,222.50,put,13.30,14.30,13.55,8,15.05,20,19,348,2020-09-09,0.40999,-0.71187,0.01882,-0.19302,0.15097,-0.07222
MSFT200925C00225000,MSFT,2020-09-25,225.00,call,2.42,2.49,2.25,1,2.73,10,654,7640,2020-09-09,0.40999,0.24541,0.01735,-0.17846,0.13919,0.02162
MSFT200925P00225000,MSFT,2020-09-25,225.00,put,15.75,16.17,15.45,10,16.90,10,146,388,2020-09-09,0.40999,-0.75459,0.01735,-0.17790,0.13919,-0.07701
MSFT200925C00227500,MSFT,2020-09-25,227.50,call,1.99,1.94,1.64,20,2.24,11,501,6626,2020-09-09,0.40999,0.20675,0.01574,-0.16195,0.12633,0.01826
MSFT200925P00227500,MSFT,2020-09-25,227.50,put,16.48,18.23,17.45,7,19.00,12,59,373,2020-09-09,0.40999,-0.79325,0.01574,-0.16139,0.12633,-0.08146
MSFT200925C00230000,MSFT,2020-09-25,230.00,call,1.59,1.68,1.50,2,1.85,8,924,2781,2020-09-09,0.40999,0.17231,0.01407,-0.14476,0.11292,0.01525
MSFT200925P00230000,MSFT,2020-09-25,230.00,put,20.50,20.35,19.55,9,21.15,14,311,541,2020-09-09,0.40999,-0.82769,0.01407,-0.14419,0.11292,-0.08556
MSFT200925C00232500,MSFT,2020-09-25,232.50,call,1.30,1.19,1.06,10,1.31,1,491,1300,2020-09-09,0.40999,0.14208,0.01240,-0.12749,0.09945,0.01260
MSFT200925P00232500,MSFT,2020-09-25,232.50,put,21.50,22.45,21.85,6,23.05,12,204,77,2020-09-09,0.40999,-0.85792,0.01240,-0.12692,0.09945,-0.08931
MSFT200925C00235000,MSFT,2020-09-25,235.00,call,1.07,1.09,1.00,8,1.19,8,387,3785,2020-09-09,0.42950,0.12771,0.01100,-0.12413,0.09243,0.01132
MSFT200925P00235000,MSFT,2020-09-25,235.00,put,24.72,24.77,23.95,11,25.60,13,81,236,2020-09-09,0.40999,-0.88407,0.01076,-0.11012,0.08636,-0.09271
MSFT200925C00237500,MSFT,2020-09-25,237.50,call,0.95,0.86,0.65,8,1.08,8,270,1922,2020-09-09,0.42950,0.10474,0.00955,-0.10783,0.08030,0.00930
MSFT200925P00237500,MSFT,2020-09-25,237.50,put,31.20,27.12,26.25,10,28.00,10,0,2,2020-09-09,0.42950,-0.89526,0.00955,-0.10724,0.08030,-0.09481
MSFT200925C00240000,MSFT,2020-09-25,240.00,call,0.70,0.69,0.53,10,0.85,10,610,2179,2020-09-09,0.42950,0.08512,0.00820,-0.09254,0.06891,0.00757
MSFT200925P00240000,MSFT,2020-09-25,240.00,put,35.25,29.57,27.70,28,31.45,57,0,21,2020-09-09,0.44901,-0.90453,0.00854,-0.10475,0.07504,-0.09673
MSFT200925C00242500,MSFT,2020-09-25,242.50,call,0.65,0.61,0.56,8,0.66,8,1344,456,2020-09-09,0.42950,0.06855,0.00695,-0.07848,0.05845,0.00611
MSFT200925P00242500,MSFT,2020-09-25,242.50,put,19.91,31.85,30.30,1,33.40,34,0,1,2020-09-09,0.44901,-0.92191,0.00735,-0.09005,0.06457,-0.09936
MSFT200925C00245000,MSFT,2020-09-25,245.00,call,0.50,0.50,0.36,10,0.64,21,924,1785,2020-09-09,0.44901,0.06336,0.00626,-0.07719,0.05499,0.00564
MSFT200925P00245000,MSFT,2020-09-25,245.00,put,30.50,33.95,32.80,1,35.10,8,0,3,2020-09-09,0.39048,-0.96158,0.00483,-0.04444,0.03689,-0.10395
MSFT200925C00247500,MSFT,2020-09-25,247.50,call,0.46,0.43,0.30,108,0.56,20,215,301,2020-09-09,0.44901,0.05101,0.00528,-0.06507,0.04636,0.00454
MSFT200925P00247500,MSFT,2020-09-25,247.50,put,0.00,36.77,35.25,1,38.30,8,0,0,2020-09-09,0.48804,-0.93275,0.00603,-0.08726,0.05759,-0.10253
MSFT200925C00250000,MSFT,2020-09-25,250.00,call,0.30,0.35,0.31,1,0.39,3,327,1797,2020-09-09,0.44901,0.04075,0.00440,-0.05432,0.03870,0.00364
MSFT200925P00250000,MSFT,2020-09-25,250.00,put,20.85,39.15,38.30,10,40.00,8,0,4,2020-09-09,0.48804,-0.94464,0.00518,-0.07486,0.04947,-0.10467
MSFT200925C00252500,MSFT,2020-09-25,252.50,call,0.36,0.01,0.00,0,0.51,11,38,51,2020-09-09,0.29292,0.00203,0.00050,-0.00260,0.00284,0.00018
MSFT200925P00252500,MSFT,2020-09-25,252.50,put,0.00,41.42,40.25,24,42.60,8,0,0,2020-09-09,0.44901,-0.96769,0.00364,-0.04430,0.03200,-0.10779
MSFT200925C00255000,MSFT,2020-09-25,255.00,call,0.29,0.29,0.28,1,0.30,10,167,1221,2020-09-09,0.48804,0.03683,0.00373,-0.05437,0.03564,0.00328
MSFT200925P00255000,MSFT,2020-09-25,255.00,put,26.64,44.17,42.60,1,45.75,53,0,1,2020-09-09,0.52706,-0.95037,0.00440,-0.07410,0.04536,-0.10738
MSFT200925C00257500,MSFT,2020-09-25,257.50,call,0.25,0.01,0.00,0,0.35,12,1568,158,2020-09-09,0.33194,0.00247,0.00052,-0.00353,0.00340,0.00022
MSFT200925P00257500,MSFT,2020-09-25,257.50,put,41.30,46.55,45.65,10,47.45,10,0,2,2020-09-09,0.52706,-0.95879,0.00379,-0.06371,0.03905,-0.10922
MSFT200925C00260000,MSFT,2020-09-25,260.00,call,0.24,0.01,0.00,0,0.43,12,1370,111,2020-09-09,0.35146,0.00270,0.00054,-0.00405,0.00368,0.00024
MSFT200925P00260000,MSFT,2020-09-25,260.00,put,51.55,48.70,47.45,1,49.95,10,0,2,2020-09-09,0.25390,-0.99995,0.00002,0.00056,0.00010,-0.11396
MSFT200925C00265000,MSFT,2020-09-25,265.00,call,0.21,0.18,0.10,1,0.26,6,561,629,2020-09-09,0.52706,0.02291,0.00233,-0.03959,0.02403,0.00204
MSFT200925P00265000,MSFT,2020-09-25,265.00,put,49.60,54.00,53.10,2,54.90,11,0,2,2020-09-09,0.56608,-0.96795,0.00287,-0.05561,0.03179,-0.11332
MSFT201002C00150000,MSFT,2020-10-02,150.00,call,80.20,61.55,59.75,44,63.35,50,0,2,2020-09-09,0.68315,0.98141,0.00126,-0.03620,0.02413,0.09188
MSFT201002P00150000,MSFT,2020-10-02,150.00,put,0.29,0.18,0.02,30,0.33,2,59,99,2020-09-09,0.64413,-0.01390,0.00104,-0.02634,0.01882,-0.00196
MSFT201002C00155000,MSFT,2020-10-02,155.00,call,52.80,56.65,54.80,50,58.50,60,0,4,2020-09-09,0.66364,0.97401,0.00172,-0.04657,0.03202,0.09397
MSFT201002P00155000,MSFT,2020-10-02,155.00,put,0.40,0.34,0.26,10,0.43,23,9,191,2020-09-09,0.66364,-0.02599,0.00172,-0.04618,0.03202,-0.00369
MSFT201002C00160000,MSFT,2020-10-02,160.00,call,0.00,51.73,50.85,8,52.60,8,0,0,2020-09-09,0.62462,0.96800,0.00217,-0.05207,0.03807,0.09628
MSFT201002P00160000,MSFT,2020-10-02,160.00,put,0.31,0.45,0.33,7,0.56,13,14,109,2020-09-09,0.62462,-0.03200,0.00217,-0.05168,0.03807,-0.00454
MSFT201002C00165000,MSFT,2020-10-02,165.00,call,51.85,46.52,45.25,15,47.80,8,0,1,2020-09-09,0.50755,0.97752,0.00199,-0.03167,0.02835,0.10083
MSFT201002P00165000,MSFT,2020-10-02,165.00,put,0.59,0.54,0.42,10,0.66,12,11,68,2020-09-09,0.58560,-0.03953,0.00275,-0.05761,0.04527,-0.00559
MSFT201002C00170000,MSFT,2020-10-02,170.00,call,36.05,41.95,40.15,36,43.75,60,0,57,2020-09-09,0.54657,0.95091,0.00351,-0.06444,0.05390,0.10019
MSFT201002P00170000,MSFT,2020-10-02,170.00,put,0.64,0.71,0.54,8,0.87,20,13,247,2020-09-09,0.56608,-0.05462,0.00369,-0.07219,0.05868,-0.00774
MSFT201002C00175000,MSFT,2020-10-02,175.00,call,33.00,37.08,35.35,35,38.80,43,0,2,2020-09-09,0.50755,0.93861,0.00450,-0.07137,0.06432,0.10162
MSFT201002P00175000,MSFT,2020-10-02,175.00,put,0.90,0.88,0.71,10,1.05,1,180,487,2020-09-09,0.52706,-0.06799,0.00470,-0.07975,0.06964,-0.00961
