contract_id,underlying_ticker,expiration,strike,option_type,last_price,mark_price,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho,data_source
NVDA210528P00570000,NVDA,2021-05-28,570.0,put,0.01,0.01,0.0,0,0.04,1,172,1865,2021-05-28,0.83925,-0.00133,0.00015,-0.06248,0.00149,-2e-05,alpha_vantage
NVDA210528C00572500,NVDA,2021-05-28,572.5,call,76.88,77.55,74.35,7,80.75,7,7,101,2021-05-28,1.17095,0.98199,0.00111,-0.88287,0.01507,0.01536,alpha_vantage
NVDA210528P00572500,NVDA,2021-05-28,572.5,put,0.03,0.01,0.0,0,0.04,1,23,383,2021-05-28,0.80022,-0.00117,0.00014,-0.0528,0.00132,-2e-05,alpha_vantage
NVDA210528C00575000,NVDA,2021-05-28,575.0,call,74.8,76.28,74.5,2,78.05,7,40,853,2021-05-28,1.56118,0.93786,0.00231,-3.251,0.04164,0.01461,alpha_vantage
NVDA210528P00575000,NVDA,2021-05-28,575.0,put,0.01,0.01,0.0,0,0.01,5,413,2547,2021-05-28,0.78071,-0.0013,0.00016,-0.05668,0.00145,-2e-05,alpha_vantage
NVDA210528C00577500,NVDA,2021-05-28,577.5,call,72.31,72.42,70.3,7,74.55,7,13,97,2021-05-28,0.99534,0.98898,0.00086,-0.49186,0.00987,0.01562,alpha_vantage
NVDA210528P00577500,NVDA,2021-05-28,577.5,put,0.01,0.01,0.0,0,0.04,1,0,1188,2021-05-28,0.7612,-0.00144,0.00018,-0.06096,0.0016,-3e-05,alpha_vantage
NVDA210528C00580000,NVDA,2021-05-28,580.0,call,71.62,71.10,69.25,1,72.95,7,221,1245,2021-05-28,1.44411,0.93831,0.00248,-2.99025,0.0414,0.01476,alpha_vantage
NVDA210528P00580000,NVDA,2021-05-28,580.0,put,0.02,0.01,0.0,0,0.02,10,289,2515,2021-05-28,0.72218,-0.00125,0.00017,-0.05058,0.0014,-2e-05,alpha_vantage
NVDA210528C00582500,NVDA,2021-05-28,582.5,call,67.25,67.58,64.25,7,70.9,7,31,771,2021-05-28,1.05388,0.97774,0.00148,-0.95088,0.01803,0.01555,alpha_vantage
NVDA210528P00582500,NVDA,2021-05-28,582.5,put,0.01,0.01,0.0,0,0.01,10,83,442,2021-05-28,0.70267,-0.00139,0.00019,-0.05451,0.00155,-3e-05,alpha_vantage
NVDA210528C00585000,NVDA,2021-05-28,585.0,call,64.17,66.03,63.85,7,68.2,7,109,657,2021-05-28,1.32704,0.93903,0.00267,-2.72279,0.04102,0.01491,alpha_vantage
NVDA210528P00585000,NVDA,2021-05-28,585.0,put,0.01,0.01,0.0,0,0.01,10,5,1059,2021-05-28,0.68315,-0.00156,0.00022,-0.05888,0.00172,-3e-05,alpha_vantage
NVDA210528C00587500,NVDA,2021-05-28,587.5,call,59.87,62.30,58.9,7,65.7,7,3,68,2021-05-28,0.70267,0.99709,0.00037,-0.10711,0.00303,0.01604,alpha_vantage
NVDA210528P00587500,NVDA,2021-05-28,587.5,put,0.01,0.01,0.0,0,0.02,11,113,0,2021-05-28,0.66364,-0.00176,0.00025,-0.06375,0.00192,-3e-05,alpha_vantage
NVDA210528C00590000,NVDA,2021-05-28,590.0,call,59.84,60.65,58.0,12,63.3,11,175,869,2021-05-28,1.15144,0.94861,0.00269,-2.06489,0.03585,0.01523,alpha_vantage
NVDA210528P00590000,NVDA,2021-05-28,590.0,put,0.01,0.01,0.0,0,0.01,2,469,1411,2021-05-28,0.62462,-0.0015,0.00023,-0.05174,0.00166,-3e-05,alpha_vantage
NVDA210528C00592500,NVDA,2021-05-28,592.5,call,58.0,56.40,54.3,8,58.5,6,17,157,2021-05-28,0.01976,1.0,0.0,-0.00081,0.0,0.01623,alpha_vantage
NVDA210528P00592500,NVDA,2021-05-28,592.5,put,0.01,0.03,0.01,1,0.04,1,229,595,2021-05-28,0.66364,-0.00375,0.0005,-0.12609,0.0038,-7e-05,alpha_vantage
NVDA210528C00595000,NVDA,2021-05-28,595.0,call,55.0,55.17,54.3,6,56.05,6,160,750,2021-05-28,0.91729,0.96844,0.00227,-1.10763,0.02413,0.01573,alpha_vantage
NVDA210528P00595000,NVDA,2021-05-28,595.0,put,0.02,0.01,0.0,0,0.11,1,462,1745,2021-05-28,0.5856,-0.00193,0.00031,-0.06124,0.00209,-3e-05,alpha_vantage
NVDA210528C00597500,NVDA,2021-05-28,597.5,call,52.62,52.33,51.15,6,53.5,6,59,209,2021-05-28,0.64413,0.99387,0.00079,-0.19053,0.00589,0.01626,alpha_vantage
NVDA210528P00597500,NVDA,2021-05-28,597.5,put,0.03,0.01,0.0,0,0.04,1,443,1238,2021-05-28,0.54657,-0.00161,0.00028,-0.04832,0.00177,-3e-05,alpha_vantage
NVDA210528C00600000,NVDA,2021-05-28,600.0,call,50.28,50.15,49.25,8,51.05,123,2256,3498,2021-05-28,0.83925,0.96685,0.00259,-1.05537,0.02513,0.01584,alpha_vantage
NVDA210528P00600000,NVDA,2021-05-28,600.0,put,0.01,0.01,0.0,0,0.01,95,1504,4010,2021-05-28,0.52706,-0.00185,0.00033,-0.05289,0.00201,-3e-05,alpha_vantage
NVDA210528C00602500,NVDA,2021-05-28,602.5,call,46.48,47.50,44.3,7,50.7,7,78,367,2021-05-28,0.72218,0.97818,0.00212,-0.64098,0.01773,0.01611,alpha_vantage
NVDA210528P00602500,NVDA,2021-05-28,602.5,put,0.01,0.01,0.0,0,0.03,27,513,1032,2021-05-28,0.50755,-0.00214,0.00039,-0.05814,0.00229,-4e-05,alpha_vantage
NVDA210528C00605000,NVDA,2021-05-28,605.0,call,45.0,45.02,44.0,7,46.05,6,228,954,2021-05-28,0.70267,0.975,0.00245,-0.69928,0.01988,0.01612,alpha_vantage
NVDA210528P00605000,NVDA,2021-05-28,605.0,put,0.02,0.01,0.01,5,0.02,20,1249,2107,2021-05-28,0.46853,-0.00173,0.00035,-0.04422,0.00189,-3e-05,alpha_vantage
NVDA210528C00607500,NVDA,2021-05-28,607.5,call,42.66,41.90,39.65,7,44.15,7,97,395,2021-05-28,0.01976,1.0,0.0,-0.00083,0.0,0.01664,alpha_vantage
NVDA210528P00607500,NVDA,2021-05-28,607.5,put,0.05,0.02,0.01,20,0.03,1,474,676,2021-05-28,0.48804,-0.00406,0.00072,-0.09974,0.00409,-7e-05,alpha_vantage
NVDA210528C00610000,NVDA,2021-05-28,610.0,call,40.0,40.25,39.1,1,41.4,3,501,1071,2021-05-28,0.72218,0.95451,0.00389,-1.17514,0.03252,0.01589,alpha_vantage
NVDA210528P00610000,NVDA,2021-05-28,610.0,put,0.01,0.03,0.01,25,0.04,1,1832,2160,2021-05-28,0.48804,-0.00646,0.00109,-0.15067,0.00617,-0.00012,alpha_vantage
NVDA210528C00612500,NVDA,2021-05-28,612.5,call,37.6,37.12,34.25,8,40.0,7,100,362,2021-05-28,0.01976,1.0,0.0,-0.00084,0.0,0.01678,alpha_vantage
NVDA210528P00612500,NVDA,2021-05-28,612.5,put,0.02,0.01,0.0,0,0.01,1,774,871,2021-05-28,0.40999,-0.00285,0.00063,-0.06099,0.00298,-5e-05,alpha_vantage
NVDA210528C00615000,NVDA,2021-05-28,615.0,call,35.12,35.70,33.75,9,37.65,7,538,768,2021-05-28,0.7612,0.91934,0.00578,-1.93714,0.05088,0.01539,alpha_vantage
NVDA210528P00615000,NVDA,2021-05-28,615.0,put,0.01,0.01,0.01,3,0.02,85,2252,1941,2021-05-28,0.37097,-0.00224,0.00056,-0.04424,0.00239,-4e-05,alpha_vantage
NVDA210528C00617500,NVDA,2021-05-28,617.5,call,32.31,32.88,30.05,10,35.7,8,200,384,2021-05-28,0.64413,0.93677,0.00566,-1.36015,0.04221,0.01578,alpha_vantage
NVDA210528P00617500,NVDA,2021-05-28,617.5,put,0.02,0.03,0.01,4,0.05,1,1289,678,2021-05-28,0.39048,-0.00615,0.00131,-0.11541,0.00591,-0.00011,alpha_vantage
NVDA210528C00620000,NVDA,2021-05-28,620.0,call,30.1,30.48,29.5,1,31.45,7,2240,2089,2021-05-28,0.62462,0.92666,0.00655,-1.47894,0.04733,0.01566,alpha_vantage
NVDA210528P00620000,NVDA,2021-05-28,620.0,put,0.01,0.01,0.0,0,0.01,3,3280,2254,2021-05-28,0.33194,-0.00338,0.0009,-0.05742,0.00346,-6e-05,alpha_vantage
NVDA210528C00622500,NVDA,2021-05-28,622.5,call,27.4,27.38,26.5,8,28.25,5,1058,818,2021-05-28,0.39048,0.98252,0.00325,-0.28755,0.01469,0.01674,alpha_vantage
NVDA210528P00622500,NVDA,2021-05-28,622.5,put,0.01,0.01,0.0,0,0.06,9,1902,960,2021-05-28,0.29292,-0.00251,0.00078,-0.03886,0.00265,-4e-05,alpha_vantage
NVDA210528C00625000,NVDA,2021-05-28,625.0,call,25.02,25.17,24.65,1,25.7,4,5162,4742,2021-05-28,0.46853,0.94496,0.00699,-0.88767,0.03786,0.01613,alpha_vantage
NVDA210528P00625000,NVDA,2021-05-28,625.0,put,0.01,0.01,0.0,0,0.01,487,4832,1530,2021-05-28,0.27341,-0.00322,0.00105,-0.04537,0.00332,-6e-05,alpha_vantage
NVDA210528C00627500,NVDA,2021-05-28,627.5,call,22.5,22.68,22.05,5,23.3,5,1785,1046,2021-05-28,0.4295,0.94101,0.00805,-0.85941,0.03998,0.01613,alpha_vantage
NVDA210528P00627500,NVDA,2021-05-28,627.5,put,0.02,0.01,0.0,0,0.05,1,3249,658,2021-05-28,0.2539,-0.00424,0.00145,-0.05391,0.00425,-8e-05,alpha_vantage
NVDA210528C00630000,NVDA,2021-05-28,630.0,call,20.38,20.20,19.5,1,20.9,1,10196,4035,2021-05-28,0.40999,0.92666,0.00998,-0.97103,0.04733,0.01594,alpha_vantage
NVDA210528P00630000,NVDA,2021-05-28,630.0,put,0.01,0.01,0.0,0,0.02,2,12737,779,2021-05-28,0.21487,-0.00294,0.00123,-0.03283,0.00306,-5e-05,alpha_vantage
NVDA210528C00632500,NVDA,2021-05-28,632.5,call,17.61,17.88,17.0,1,18.75,7,2732,991,2021-05-28,0.39048,0.90808,0.01242,-1.09609,0.0561,0.01568,alpha_vantage
NVDA210528P00632500,NVDA,2021-05-28,632.5,put,0.02,0.01,0.0,0,0.03,7,2566,108,2021-05-28,0.19536,-0.00413,0.00184,-0.04051,0.00415,-7e-05,alpha_vantage
NVDA210528C00635000,NVDA,2021-05-28,635.0,call,15.13,14.98,14.15,7,15.8,5,16700,2112,2021-05-28,0.27341,0.94685,0.01164,-0.50422,0.03682,0.01645,alpha_vantage
NVDA210528P00635000,NVDA,2021-05-28,635.0,put,0.01,0.01,0.0,0,0.02,3,5335,203,2021-05-28,0.17585,-0.00613,0.0029,-0.05182,0.00589,-0.00011,alpha_vantage
NVDA210528C00637500,NVDA,2021-05-28,637.5,call,12.62,12.88,11.7,7,14.05,7,4900,815,2021-05-28,0.31243,0.88,0.01883,-1.06362,0.06804,0.01531,alpha_vantage
NVDA210528P00637500,NVDA,2021-05-28,637.5,put,0.01,0.01,0.0,0,0.01,1,11142,111,2021-05-28,0.13683,-0.00382,0.00244,-0.02643,0.00386,-7e-05,alpha_vantage
NVDA210528C00640000,NVDA,2021-05-28,640.0,call,10.2,9.97,9.1,6,10.85,6,32344,3698,2021-05-28,0.19536,0.93167,0.01984,-0.43866,0.04482,0.01631,alpha_vantage
NVDA210528P00640000,NVDA,2021-05-28,640.0,put,0.02,0.03,0.02,2,0.03,60,14928,193,2021-05-28,0.13683,-0.01695,0.00904,-0.09782,0.0143,-0.0003,alpha_vantage
NVDA210528C00645000,NVDA,2021-05-28,645.0,call,5.38,5.25,4.75,3,5.75,4,36393,2251,2021-05-28,0.15634,0.81768,0.04975,-0.70396,0.08996,0.01441,alpha_vantage
NVDA210528P00645000,NVDA,2021-05-28,645.0,put,0.01,0.01,0.0,0,0.09,14,12682,123,2021-05-28,0.05878,-0.00816,0.01115,-0.02228,0.00758,-0.00015,alpha_vantage
NVDA210528C00650000,NVDA,2021-05-28,650.0,call,0.5,0.57,0.4,20,0.74,2,73549,5137,2021-05-28,0.05878,0.45698,0.1984,-0.39686,0.13489,0.00812,alpha_vantage
NVDA210528P00650000,NVDA,2021-05-28,650.0,put,0.32,0.59,0.34,20,0.85,20,5149,876,2021-05-28,0.03927,-0.56474,0.29477,-0.26238,0.13389,-0.01007,alpha_vantage
NVDA210528C00655000,NVDA,2021-05-28,655.0,call,0.03,0.02,0.01,9,0.03,7,28077,1946,2021-05-28,0.07829,0.02558,0.02237,-0.07934,0.02026,0.00045,alpha_vantage
NVDA210528P00655000,NVDA,2021-05-28,655.0,put,4.5,4.35,3.25,5,5.45,1,578,45,2021-05-28,0.01976,-1.0,0.0,0.0009,0.0,-0.01795,alpha_vantage
NVDA210528C00660000,NVDA,2021-05-28,660.0,call,0.01,0.02,0.01,2,0.03,6,7534,2877,2021-05-28,0.13683,0.0148,0.00805,-0.08714,0.01274,0.00026,alpha_vantage
NVDA210528P00660000,NVDA,2021-05-28,660.0,put,10.35,10.62,7.95,7,13.3,8,23,23,2021-05-28,0.23438,-0.89721,0.02246,-0.71285,0.0609,-0.01626,alpha_vantage
NVDA210528C00665000,NVDA,2021-05-28,665.0,call,0.03,0.01,0.0,0,0.05,8,3179,1456,2021-05-28,0.17585,0.00602,0.00285,-0.05104,0.0058,0.00011,alpha_vantage
NVDA210528P00665000,NVDA,2021-05-28,665.0,put,14.88,15.72,13.05,7,18.4,8,398,14,2021-05-28,0.33194,-0.90722,0.01471,-0.93677,0.05649,-0.01658,alpha_vantage
NVDA210528C00670000,NVDA,2021-05-28,670.0,call,0.02,0.02,0.01,14,0.03,1,1878,2654,2021-05-28,0.23438,0.00636,0.00225,-0.07136,0.00609,0.00011,alpha_vantage
NVDA210528P00670000,NVDA,2021-05-28,670.0,put,46.25,20.23,16.8,8,23.65,5,0,14,2021-05-28,0.21487,-0.99672,0.00135,-0.03526,0.00337,-0.0183,alpha_vantage
NVDA210528C00675000,NVDA,2021-05-28,675.0,call,0.01,0.01,0.0,0,0.01,17,1721,2105,2021-05-28,0.27341,0.00398,0.00127,-0.05486,0.00401,7e-05,alpha_vantage
NVDA210528P00675000,NVDA,2021-05-28,675.0,put,49.75,25.15,21.7,8,28.6,8,0,2,2021-05-28,0.01976,-1.0,0.0,0.00092,0.0,-0.01849,alpha_vantage
NVDA210528C00680000,NVDA,2021-05-28,680.0,call,0.01,0.01,0.0,0,0.01,105,1430,1800,2021-05-28,0.31243,0.00279,0.00081,-0.04553,0.00291,5e-05,alpha_vantage
NVDA210528P00680000,NVDA,2021-05-28,680.0,put,30.2,29.18,27.0,51,31.35,6,93,15,2021-05-28,0.01976,-1.0,0.0,0.00093,0.0,-0.01863,alpha_vantage
NVDA210528C00685000,NVDA,2021-05-28,685.0,call,0.04,0.01,0.0,0,0.06,4,349,1043,2021-05-28,0.37097,0.00338,0.00081,-0.06422,0.00346,6e-05,alpha_vantage
NVDA210528P00685000,NVDA,2021-05-28,685.0,put,58.84,35.23,31.7,8,38.75,8,0,4,2021-05-28,0.37097,-0.99662,0.00081,-0.06328,0.00346,-0.01871,alpha_vantage
NVDA210528C00690000,NVDA,2021-05-28,690.0,call,0.03,0.01,0.0,0,0.03,12,380,1575,2021-05-28,0.40999,0.00265,0.00059,-0.0571,0.00279,5e-05,alpha_vantage
NVDA210528P00690000,NVDA,2021-05-28,690.0,put,39.6,40.03,36.95,7,43.1,7,19,14,2021-05-28,0.01976,-1.0,0.0,0.00095,0.0,-0.0189,alpha_vantage
NVDA210528C00700000,NVDA,2021-05-28,700.0,call,0.01,0.01,0.0,0,0.01,41,2135,3940,2021-05-28,0.48804,0.00186,0.00036,-0.04919,0.00202,3e-05,alpha_vantage
NVDA210528P00700000,NVDA,2021-05-28,700.0,put,50.0,50.95,48.55,7,53.35,7,5,16,2021-05-28,0.89778,-0.9407,0.00387,-1.80104,0.04014,-0.01814,alpha_vantage
NVDA210528C00710000,NVDA,2021-05-28,710.0,call,0.01,0.01,0.0,0,0.01,8,156,1338,2021-05-28,0.5856,0.00201,0.00032,-0.0635,0.00217,4e-05,alpha_vantage
NVDA210528P00710000,NVDA,2021-05-28,710.0,put,0.0,60.15,56.6,7,63.7,7,0,0,2021-05-28,0.01976,-1.0,0.0,0.00097,0.0,-0.01945,alpha_vantage
NVDA210528C00720000,NVDA,2021-05-28,720.0,call,0.01,0.01,0.0,0,0.01,10,86,1062,2021-05-28,0.66364,0.00166,0.00024,-0.06035,0.00182,3e-05,alpha_vantage
NVDA210528P00720000,NVDA,2021-05-28,720.0,put,74.2,70.78,68.35,7,73.2,7,32,11,2021-05-28,1.0929,-0.96124,0.00226,-1.5602,0.02857,-0.01905,alpha_vantage
NVDA210528C00730000,NVDA,2021-05-28,730.0,call,0.01,0.01,0.0,0,0.01,1,5,794,2021-05-28,0.74169,0.00145,0.00019,-0.0595,0.0016,3e-05,alpha_vantage
NVDA210528P00730000,NVDA,2021-05-28,730.0,put,89.34,80.10,76.55,7,83.65,7,2,0,2021-05-28,0.01976,-1.0,0.0,0.001,0.0,-0.02,alpha_vantage
NVDA210528C00740000,NVDA,2021-05-28,740.0,call,0.01,0.01,0.0,0,0.01,2,49,427,2021-05-28,0.81974,0.00131,0.00015,-0.06019,0.00147,2e-05,alpha_vantage
NVDA210528P00740000,NVDA,2021-05-28,740.0,put,157.85,90.28,86.8,7,93.75,1,0,0,2021-05-28,0.97583,-0.99413,0.0005,-0.27568,0.00567,-0.02017,alpha_vantage
NVDA210528C00750000,NVDA,2021-05-28,750.0,call,0.01,0.01,0.0,0,0.01,29,47,1145,2021-05-28,0.89778,0.00123,0.00013,-0.06202,0.00138,2e-05,alpha_vantage
NVDA210528P00750000,NVDA,2021-05-28,750.0,put,122.63,100.25,96.6,1,103.9,7,0,0,2021-05-28,0.99534,-0.99681,0.00029,-0.16283,0.00329,-0.02049,alpha_vantage
NVDA210528C00760000,NVDA,2021-05-28,760.0,call,0.01,0.01,0.0,0,0.01,10,32,175,2021-05-28,0.97583,0.00117,0.00012,-0.06478,0.00133,2e-05,alpha_vantage
NVDA210528P00760000,NVDA,2021-05-28,760.0,put,134.4,110.20,106.6,7,113.8,7,0,1,2021-05-28,0.01976,-1.0,0.0,0.00104,0.0,-0.02082,alpha_vantage
NVDA210528C00770000,NVDA,2021-05-28,770.0,call,0.01,0.01,0.0,0,0.01,19,105,360,2021-05-28,1.03437,0.00094,9e-05,-0.05599,0.00108,2e-05,alpha_vantage
NVDA210528P00770000,NVDA,2021-05-28,770.0,put,145.15,120.28,116.45,7,124.1,7,0,1,2021-05-28,1.22948,-0.99542,0.00032,-0.27879,0.00455,-0.02102,alpha_vantage
NVDA210528C00780000,NVDA,2021-05-28,780.0,call,0.01,0.01,0.0,0,0.01,5,2,111,2021-05-28,1.11241,0.00094,8e-05,-0.0603,0.00108,2e-05,alpha_vantage
NVDA210528P00780000,NVDA,2021-05-28,780.0,put,0.0,130.12,126.45,1,133.8,1,0,0,2021-05-28,0.01976,-1.0,0.0,0.00107,0.0,-0.02137,alpha_vantage
NVDA210528C00790000,NVDA,2021-05-28,790.0,call,0.01,0.01,0.0,0,0.01,50,2,129,2021-05-28,1.19046,0.00095,8e-05,-0.06518,0.0011,2e-05,alpha_vantage
NVDA210528P00790000,NVDA,2021-05-28,790.0,put,0.0,140.20,136.4,7,144.0,1,0,0,2021-05-28,0.01976,-1.0,0.0,0.00108,0.0,-0.02164,alpha_vantage
NVDA210528C00800000,NVDA,2021-05-28,800.0,call,0.01,0.01,0.0,0,0.01,349,26,1620,2021-05-28,1.24899,0.00082,7e-05,-0.05962,0.00095,1e-05,alpha_vantage
NVDA210528P00800000,NVDA,2021-05-28,800.0,put,0.0,150.25,146.45,7,154.05,1,0,0,2021-05-28,1.38558,-0.99768,0.00015,-0.16962,0.00246,-0.02188,alpha_vantage
NVDA210528C00810000,NVDA,2021-05-28,810.0,call,0.01,0.01,0.0,0,0.02,100,0,232,2021-05-28,1.32704,0.00085,6e-05,-0.06543,0.00099,1e-05,alpha_vantage
NVDA210528P00810000,NVDA,2021-05-28,810.0,put,194.15,160.12,156.3,7,163.95,7,0,1,2021-05-28,0.01976,-1.0,0.0,0.00111,0.0,-0.02219,alpha_vantage
NVDA210528C00820000,NVDA,2021-05-28,820.0,call,0.01,0.01,0.0,0,0.01,4,0,314,2021-05-28,1.38558,0.00076,6e-05,-0.06144,0.00089,1e-05,alpha_vantage
NVDA210528P00820000,NVDA,2021-05-28,820.0,put,0.0,170.25,166.55,7,173.95,7,0,0,2021-05-28,1.52216,-0.99801,0.00012,-0.16192,0.00214,-0.02243,alpha_vantage
NVDA210528C00830000,NVDA,2021-05-28,830.0,call,0.01,0.01,0.0,0,0.01,14,0,102,2021-05-28,1.46362,0.0008,5e-05,-0.06803,0.00093,1e-05,alpha_vantage
NVDA210528P00830000,NVDA,2021-05-28,830.0,put,0.0,180.30,176.3,7,184.3,7,0,0,2021-05-28,1.7563,-0.99556,0.00022,-0.38709,0.00442,-0.02266,alpha_vantage
NVDA210528C00840000,NVDA,2021-05-28,840.0,call,0.01,0.01,0.0,0,0.01,1,0,448,2021-05-28,1.52216,0.00073,5e-05,-0.06517,0.00086,1e-05,alpha_vantage
NVDA210528P00840000,NVDA,2021-05-28,840.0,put,0.0,190.12,186.25,7,194.0,7,0,0,2021-05-28,0.01976,-1.0,0.0,0.00115,0.0,-0.02301,alpha_vantage
NVDA210528C00850000,NVDA,2021-05-28,850.0,call,0.01,0.01,0.0,0,0.01,2,0,326,2021-05-28,1.58069,0.00068,4e-05,-0.06305,0.0008,1e-05,alpha_vantage
NVDA210528P00850000,NVDA,2021-05-28,850.0,put,0.0,200.20,196.35,6,204.05,6,0,0,2021-05-28,0.01976,-1.0,0.0,0.00116,0.0,-0.02329,alpha_vantage
NVDA210528C00860000,NVDA,2021-05-28,860.0,call,0.05,0.01,0.0,0,0.01,100,0,62,2021-05-28,1.63923,0.00063,4e-05,-0.06154,0.00075,1e-05,alpha_vantage
NVDA210528P00860000,NVDA,2021-05-28,860.0,put,0.0,210.18,206.45,7,213.9,6,0,0,2021-05-28,0.01976,-1.0,0.0,0.00118,0.0,-0.02356,alpha_vantage
NVDA210528C00870000,NVDA,2021-05-28,870.0,call,0.01,0.01,0.0,0,0.01,100,0,298,2021-05-28,1.71728,0.00068,4e-05,-0.06917,0.00081,1e-05,alpha_vantage
NVDA210528P00870000,NVDA,2021-05-28,870.0,put,0.0,220.32,216.45,7,224.2,7,0,0,2021-05-28,2.10751,-0.99521,0.00019,-0.49765,0.00473,-0.02375,alpha_vantage
NVDA210528C00880000,NVDA,2021-05-28,880.0,call,0.01,0.01,0.0,0,0.01,100,0,213,2021-05-28,1.77581,0.00065,4e-05,-0.0683,0.00077,1e-05,alpha_vantage
NVDA210528P00880000,NVDA,2021-05-28,880.0,put,0.0,230.22,226.6,7,233.85,1,0,0,2021-05-28,1.54167,-0.9999,1e-05,-0.00921,0.00014,-0.02411,alpha_vantage
NVDA210528C00890000,NVDA,2021-05-28,890.0,call,0.02,0.01,0.0,0,0.01,100,0,14,2021-05-28,1.83435,0.00062,3e-05,-0.06787,0.00074,1e-05,alpha_vantage
NVDA210528P00890000,NVDA,2021-05-28,890.0,put,279.11,240.27,236.35,7,244.2,7,0,0,2021-05-28,2.10751,-0.99742,0.00011,-0.28516,0.00272,-0.02434,alpha_vantage
NVDA210528C00900000,NVDA,2021-05-28,900.0,call,0.01,0.01,0.0,0,0.01,100,20,202,2021-05-28,1.89288,0.0006,3e-05,-0.06782,0.00072,1e-05,alpha_vantage
NVDA210528P00900000,NVDA,2021-05-28,900.0,put,271.0,250.15,246.5,1,253.8,1,0,0,2021-05-28,0.01976,-1.0,0.0,0.00123,0.0,-0.02466,alpha_vantage
NVDA210528C00910000,NVDA,2021-05-28,910.0,call,0.01,0.01,0.0,0,0.01,100,0,126,2021-05-28,1.95142,0.00058,3e-05,-0.06813,0.0007,1e-05,alpha_vantage
NVDA210528P00910000,NVDA,2021-05-28,910.0,put,355.9,260.10,256.35,7,263.85,1,0,0,2021-05-28,0.01976,-1.0,0.0,0.00125,0.0,-0.02493,alpha_vantage
NVDA210528C00920000,NVDA,2021-05-28,920.0,call,0.01,0.01,0.0,0,0.01,100,12,94,2021-05-28,2.00995,0.00057,3e-05,-0.06874,0.00068,1e-05,alpha_vantage
NVDA210528P00920000,NVDA,2021-05-28,920.0,put,365.9,270.20,266.55,7,273.85,6,0,0,2021-05-28,0.01976,-1.0,0.0,0.00126,0.0,-0.02521,alpha_vantage
NVDA210528C00930000,NVDA,2021-05-28,930.0,call,0.01,0.01,0.0,0,0.01,100,1,989,2021-05-28,2.06849,0.00056,3e-05,-0.06965,0.00067,1e-05,alpha_vantage
NVDA210528P00930000,NVDA,2021-05-28,930.0,put,375.9,280.15,276.45,7,283.85,7,0,0,2021-05-28,0.01976,-1.0,0.0,0.00127,0.0,-0.02548,alpha_vantage
NVDA210604C00280000,NVDA,2021-06-04,280.0,call,0.0,370.40,368.95,1,371.85,1,0,0,2021-05-28,2.67335,0.99303,8e-05,-0.33376,0.01746,0.05271,alpha_vantage
NVDA210604P00280000,NVDA,2021-06-04,280.0,put,0.0,0.01,0.0,0,0.03,10,0,0,2021-05-28,1.79532,-0.00022,1e-05,-0.00971,0.00076,-3e-05,alpha_vantage
NVDA210604C00285000,NVDA,2021-06-04,285.0,call,335.5,365.45,363.95,1,366.95,1,0,4,2021-05-28,2.65384,0.99237,9e-05,-0.35893,0.01891,0.05358,alpha_vantage
NVDA210604P00285000,NVDA,2021-06-04,285.0,put,0.0,0.01,0.0,0,0.03,11,0,0,2021-05-28,1.7563,-0.00022,1e-05,-0.00951,0.00076,-3e-05,alpha_vantage
NVDA210604C00290000,NVDA,2021-06-04,290.0,call,333.6,360.43,358.5,1,362.35,1,0,1,2021-05-28,2.5953,0.99233,9e-05,-0.35262,0.019,0.05453,alpha_vantage
NVDA210604P00290000,NVDA,2021-06-04,290.0,put,0.0,0.01,0.0,0,0.03,10,0,0,2021-05-28,1.73679,-0.00026,1e-05,-0.01065,0.00086,-3e-05,alpha_vantage
NVDA210604C00295000,NVDA,2021-06-04,295.0,call,0.0,354.80,351.1,3,358.5,7,0,0,2021-05-28,1.7563,0.99962,1e-05,-0.01589,0.00123,0.05652,alpha_vantage
NVDA210604P00295000,NVDA,2021-06-04,295.0,put,0.0,0.01,0.0,0,0.03,11,0,0,2021-05-28,1.69776,-0.00025,1e-05,-0.01035,0.00085,-3e-05,alpha_vantage
NVDA210604C00300000,NVDA,2021-06-04,300.0,call,0.0,349.88,346.1,1,353.65,7,0,0,2021-05-28,2.00995,0.99823,3e-05,-0.07386,0.00512,0.05729,alpha_vantage
NVDA210604P00300000,NVDA,2021-06-04,300.0,put,0.05,0.01,0.0,0,0.01,1,0,1,2021-05-28,1.65874,-0.00025,1e-05,-0.01,0.00084,-3e-05,alpha_vantage
NVDA210604C00305000,NVDA,2021-06-04,305.0,call,0.0,344.75,340.8,1,348.7,1,0,0,2021-05-28,0.01976,1.0,0.0,-0.00042,0.0,0.05849,alpha_vantage
NVDA210604P00305000,NVDA,2021-06-04,305.0,put,0.0,0.01,0.0,0,2.77,1,0,0,2021-05-28,1.61972,-0.00025,1e-05,-0.00961,0.00083,-3e-05,alpha_vantage
NVDA210604C00310000,NVDA,2021-06-04,310.0,call,0.0,339.73,336.0,3,343.45,7,0,0,2021-05-28,0.01976,1.0,0.0,-0.00042,0.0,0.05945,alpha_vantage
NVDA210604P00310000,NVDA,2021-06-04,310.0,put,0.0,0.01,0.0,0,2.77,1,0,0,2021-05-28,1.60021,-0.00028,1e-05,-0.01066,0.00093,-4e-05,alpha_vantage
